# link_lengths=0.4,0.3,0.2,0.1
theta_0,theta_1,theta_2,theta_3,gt_x,gt_y
1.946960211110375205e+00,2.874816868604680664e+00,-8.528536540111346653e-01,2.168832585487857401e+00,-1.506153238624711177e-01,-8.789183860253117764e-02
2.940114862934265716e+00,2.553376391620783004e+00,3.745081495866258159e-01,1.550223657526172083e+00,4.452810833283984276e-02,-1.230113893878615056e-01
-1.119828143976901114e+00,-2.108808232289594464e+00,9.141730685890934183e-01,1.568026302841239783e+00,-1.865163498579195389e-01,-5.490310103910303052e-01
-8.842963945149540095e-02,2.697596822858606913e+00,8.442004083808853920e-01,1.496157800866369847e+00,-2.690256221995109345e-02,-4.158956918463842245e-02
1.049464231986929619e-01,-3.879850096830215200e-01,1.681462544714527496e+00,-2.975909487556378963e+00,7.194977452829675046e-01,5.515753272039299049e-02
2.929740758182109772e+00,-7.414165658794802383e-01,2.645297825737918274e+00,1.082980890956967812e+00,-4.472206549220993366e-01,9.432725593510035700e-02
-1.492625852433588030e+00,-1.750254499557399646e+00,1.022126274868623952e+00,-2.494770183592197377e+00,-3.879431073904516247e-01,-4.276664828027891829e-01
2.704815649941816780e+00,-2.470186572937107528e+00,-1.182186236969460236e+00,-2.610776070389462244e+00,-4.537534883090020565e-02,1.170329619001863053e-01
-8.888896393033736132e-01,-6.332507457895277803e-01,-7.251383932304586999e-01,-2.366114014965678969e+00,1.316065562940948730e-01,-6.666394725814271949e-01
2.661289690435608257e+00,-2.014400375476603777e+00,-2.512434449251752078e+00,-2.002015222786291737e+00,-2.482388807317698620e-01,2.406422041746181240e-01
2.787565094726421222e+00,1.564938588391449059e+00,-2.507430321445573540e+00,2.886994799700453029e+00,-5.330461091071675428e-01,-4.956619340134121865e-02
-2.279777517428677847e+00,2.841986827405603044e+00,7.735744795918839678e-01,-6.988106510374296754e-01,1.203605305936893410e-01,1.102855661706194229e-01
2.119063789682896548e+00,-1.354638386601937805e+00,-2.056313442769278410e+00,-1.998101433445252262e+00,-3.578939639548898988e-02,3.715222038553551709e-01
5.365722498803831009e-01,-4.447853834776482884e-01,1.491383563838942550e+00,3.029891194058103032e-01,6.090326124625909943e-01,5.270276648879423931e-01
-8.945657247455787164e-01,-3.139935777148609830e+00,2.335496812252952914e-01,1.642018763555344485e+00,-1.513598358552263323e-01,-3.898064171026238700e-02
