# link_lengths=0.2,0.2,0.3,0.3
theta_0,theta_1,theta_2,theta_3,gt_x,gt_y
1.083531798613226016e+00,-3.031541424768840365e+00,2.189164268134701885e+00,-2.122305828546219963e+00,2.196757734681043239e-01,-2.232359190656292847e-01
-2.624223248945528830e+00,2.466301076146383053e+00,-6.468973256379726422e-01,-3.272831693771869332e-01,3.590861410912280505e-01,-6.181762743845576891e-01
-2.556028928216770524e+00,1.893138374664311563e+00,-2.316534379714643599e+00,3.038722370027807429e+00,-5.627951039013978640e-03,-2.642719674554149245e-01
-1.029134328041697799e+00,4.739206912771023461e-01,1.993980356166332513e+00,8.935650602757352345e-01,1.055535590605425900e-01,2.377266562633904845e-01
1.197309322964937195e+00,-1.218473125747323138e+00,2.379220113969453543e+00,4.258765094522005690e-01,-2.206141483804753001e-01,4.987413503115291080e-01
-2.257571239048949074e+00,-2.932626862676965374e+00,8.592001560326893994e-01,-2.987809567644226227e+00,6.491318308186055930e-03,4.333230080791122818e-02
4.545284629030943435e-02,2.080483276508743984e+00,4.937232730272387293e-01,2.989555393825658491e+00,6.872888698892976045e-02,1.413918923797552740e-01
-8.516494337682911642e-01,-2.754825685051557560e+00,2.415179204970645088e+00,-1.427904210158370990e+00,-1.958776673481542330e-01,-4.891514946473141112e-01
2.401783488494943164e+00,2.227563165508279042e+00,2.144840526068328757e+00,5.629147315297364784e-01,2.485004108446214333e-01,3.377810994721744953e-01
-6.006868786220183054e-01,2.644491734693575680e+00,-2.524221605659109358e+00,2.685646717219785096e+00,1.621004896610961088e-01,1.679761162301237343e-01
2.586650733894182430e+00,2.277070073988338272e+00,-2.159896138343956551e+00,-1.607593992539020356e+00,-2.744596262146464238e-01,3.016876328320713396e-01
2.438909882512362515e+00,1.166530093940394863e+00,-3.791008321039779361e-02,-2.824636251820780597e+00,-3.837310714976952530e-01,1.187492554018993868e-01
-1.797511333543912793e+00,4.860708678934471116e-01,2.214269316518466368e+00,2.949391796179270386e-01,3.014846501277067548e-01,1.266999789661597819e-01
-1.518558633468637842e+00,-1.669461193588199110e+00,-8.535613542138338339e-01,1.009273627803901618e+00,-6.740376864335027030e-01,1.183054025645868118e-02
1.924515600536215842e+00,-7.866355625648449035e-01,1.782075783841674976e+00,-1.847306211841708956e+00,-1.346960648093473989e-01,6.986562943238205925e-01
