# link_lengths=0.3,0.25,0.2,0.15
theta_0,theta_1,theta_2,theta_3,gt_x,gt_y
2.586455848849668726e+00,3.198378933377199473e-01,2.825097267529312894e+00,2.486071680370120163e+00,-3.810721192909697908e-01,2.517578039227795772e-01
-2.284650293474775218e+00,-2.952689559171121303e+00,2.048206110386721512e+00,1.017848379928689262e+00,-3.556637948346650924e-01,-1.246703618004926101e-01
2.902106176782159430e+00,-2.960203443443227833e+00,-2.210432751379598493e+00,3.170891757041216508e-01,-2.260841394885296229e-01,-2.358788606637092777e-01
2.400492450148409063e+00,-1.876564913105447818e+00,3.115833043930166468e+00,3.026983015741559591e+00,-4.144368202725345895e-02,2.881711606897573441e-01
1.701175264998246561e+00,-1.327237011928130705e+00,-1.477346931951223574e+00,1.473614713028267076e+00,4.236700879133871167e-01,2.644963582785228584e-01
-1.934299610744959041e+00,1.262023278692073092e+00,2.953127586055534159e+00,-6.748358457312013670e-01,-4.672057174691283260e-02,-1.345170485477347744e-01
7.060986691049948583e-01,-7.335736536004056063e-02,7.729784075981993574e-01,2.481917244689303637e+00,3.525807546054475772e-01,4.379707462216581026e-01
-5.507966338893282021e-01,3.552006268062077865e-01,-5.213189829847753032e-03,1.519031268011519664e+00,7.343310642749844019e-01,-1.002492837035311724e-01
-1.505578960007623479e+00,2.143334123778640965e+00,2.904055473709414414e+00,-6.703914523305578577e-01,-1.083439799465679143e-01,-1.884029186527717004e-01
-2.979200774762311710e+00,-1.429293775245935372e+00,3.112745559753341773e+00,-2.465692834817479362e+00,-4.386390425937808368e-01,8.469525933081449576e-02
2.689852358878990657e+00,-2.486745288445415092e+00,-2.538208140982778360e+00,8.778265463870962293e-01,-1.464608267858333590e-01,-1.120192812249923009e-01
2.127919210733221433e+00,-1.406670245989440460e+00,2.844785763841406911e+00,2.699732477544638520e+00,-3.154987486012866826e-03,3.347396817265901880e-01
1.763496515362109385e+00,-7.425106700999721809e-01,-1.467097464897180181e-01,-1.764475092961498959e+00,2.958775430099601644e-01,5.444394110987600399e-01
7.475695911673416738e-01,2.513712912364117535e+00,3.121057719611333603e+00,5.772349931723042005e-04,3.200638469185015378e-01,2.088400022966827585e-01
7.149703729395717744e-01,-2.237351995274509786e+00,-1.226193831139055668e+00,8.144686052576699531e-01,5.756076874726748227e-04,-2.698328318165437167e-01
