# link_lengths=0.25,0.2,0.2,0.15,0.2
theta_0,theta_1,theta_2,theta_3,theta_4,gt_x,gt_y
-7.535274113782604033e-01,-5.793363272910383444e-01,-9.872064112854275209e-01,-2.188487452174810777e+00,6.239573492589096659e-01,-8.441355793475555092e-02,-2.296601626628357040e-01
7.572202924037707561e-01,2.581763415814820384e+00,-6.112819344946252009e-01,9.479506349592972114e-01,-1.699794169524984078e+00,-4.054691248754982991e-01,3.203993942518663651e-01
-3.545306068519415987e-02,-3.010968610196274042e-02,9.450169135436681245e-02,-2.215466872483181859e+00,2.991560642606696518e+00,7.013136102359439628e-01,5.540409945930524493e-03
1.135451913972711502e-01,2.402370425281854516e+00,2.604688862326946186e+00,-2.905812804083521161e+00,-1.919441844988031276e+00,2.669520019162949787e-01,1.400588578641446535e-01
5.364304246024675926e-01,-8.102357797701591480e-01,-1.565971313517480645e+00,3.792873555609084235e-01,3.364710486336441875e-01,4.572096188367390512e-01,-4.485772285263532888e-01
-2.158650723793016368e+00,-1.167935009413014091e+00,1.115586575948896098e+00,1.825387312765097469e+00,2.688418039452300512e+00,-4.493912736919679629e-01,-2.392925028152705913e-01
-1.523765936857668812e+00,1.117879851095374022e+00,2.063692148435808171e+00,6.758281001582595593e-01,-5.926438694073885571e-01,4.060279759317212550e-02,1.760953313248377894e-01
-3.082299499187559633e-01,9.706443536796305338e-01,2.600596038673865351e+00,2.667002346548160041e+00,8.775664235599025531e-01,5.112598868657449724e-01,7.119367923568181711e-02
1.151189782533132977e+00,7.714580412206473170e-01,2.245015907666597421e+00,8.860759066329011446e-01,3.081204855032382284e-01,1.004534530118454116e-01,-5.562062244029777891e-02
2.575049894229173297e+00,2.831142421283598942e+00,-2.854551816361414751e+00,-6.573477205843647475e-01,2.717156974062734598e+00,-3.170767979480585419e-01,3.491737188949298187e-02
-1.901242492640203396e+00,-8.149434177293679582e-02,-1.069367048770534456e+00,3.106922184323517300e+00,-2.631057842616231213e-01,-1.494166125357446195e-02,-4.707557245337684604e-01
-3.062990807223844314e-01,3.008260067448083497e+00,1.662500244731997867e+00,1.342011122382875676e+00,2.969616834999670552e+00,-3.158525699353900706e-02,-1.239329980713146651e-01
-2.243587532711323718e+00,3.131780589910287738e+00,7.213608896151981753e-01,9.816091863300497877e-01,-6.399412763642002844e-01,-2.394875150878865711e-01,4.236744546891291208e-01
2.660331004136900823e+00,-2.086432194001476059e+00,2.647176354840858892e+00,4.811811272887309698e-01,-1.828937605363190722e+00,-4.396345118191371526e-01,3.195821270286479665e-01
-1.836371559979105061e+00,-1.533040236433983905e+00,1.153495888629202604e+00,-2.562030630431917366e-01,-1.849752037822955275e+00,-5.744628930027703140e-01,-2.640138858397898525e-01
2.438632273941141015e+00,-2.902553232334560640e+00,-3.468248670854792159e-01,1.518326296503755835e+00,5.741768578813513102e-01,2.969164264397406439e-01,2.163711080920402152e-01
-2.410279435777071377e+00,7.266066993071835789e-01,-9.404078637144506203e-01,-8.141373150045216889e-01,8.754212556970459858e-01,-6.932860441276742502e-01,-5.301921646160543400e-01
-1.558313074348201654e+00,-1.774448504593562292e+00,-2.923732593832685023e+00,-2.392277716728151038e+00,9.102885327670708904e-01,-7.731624006970728991e-02,-5.103742661776808909e-01
-3.110083402205079395e+00,2.255149220193376713e+00,-2.660023283484267420e+00,1.828885934129013791e+00,3.022416087272444152e+00,-2.756343846923579588e-01,-4.030756300405305415e-02
-2.641625037619599325e-02,-1.190154676716817850e+00,2.247333719544775121e-02,-2.701607505384812757e+00,2.569660572074036864e+00,3.319872902964633998e-01,-4.715063975965130272e-01
-2.397518843405621602e+00,-6.326880409889379386e-01,-3.062695914793559293e+00,1.276285928302126393e+00,-2.137330626524783561e+00,-1.402379645255513729e-02,-1.288571948848935000e-01
-1.297795510789228723e+00,-9.611680150521997312e-01,-5.758023974054879979e-01,-2.981871343808234709e+00,4.623147274447254595e-01,3.439699090377432156e-03,-2.279720288520201144e-01
2.004197106044282251e+00,-2.535306011606342391e+00,-2.938979707632431548e+00,-1.815699170820722630e+00,1.649084484705019449e+00,-2.164561050487311955e-01,4.111468021176093446e-01
-3.059566266124040368e+00,-7.855767663746382468e-01,-3.145361752410011924e-01,2.451178880023074491e+00,-1.228170457638829260e+00,-7.230743117095246308e-01,8.984501825373594763e-02
1.553396658869998781e+00,2.107463715996561682e+00,1.357553752983691631e+00,-1.461959981695399202e+00,-6.847832759514593803e-01,-4.390668673695207191e-01,-4.712273357703000015e-02
1.029927332194872314e+00,1.348829795854744162e+00,2.403184017810748863e-01,1.467502784968534257e+00,1.496848623841362524e-02,-3.917434727785000237e-01,1.669164465091435290e-01
3.336047705747922087e-01,2.771774134112456878e+00,-1.274968831996248220e-01,1.323274698278134487e+00,-2.137111762821158223e+00,-3.327500833070450303e-01,1.500314667274247615e-01
1.012773208059827290e-01,2.932442539474127585e+00,-3.471238149370776682e-01,-2.790242676782963560e+00,-5.697205604429100845e-04,2.183388828791193448e-01,9.837592815214002417e-02
-2.436397452956822640e+00,-3.585049262142536719e-01,4.991011729371823691e-01,-1.535238228368660085e+00,-2.238031685528767412e+00,-4.314062786643941827e-01,-2.417892843259854263e-01
-1.469620166229669067e+00,2.968484827490052602e+00,-2.662723657772347430e+00,-1.755776114351840000e+00,9.270532935595579005e-01,-1.094137176195892208e-01,-4.483989945686873146e-01
-1.760037720451409937e+00,1.915895148688595562e+00,-4.745566712016224820e-01,-1.050673241773901090e+00,1.708416441785908901e+00,5.591003468192327075e-01,-3.576079627048032727e-01
-2.201984090828331464e+00,2.723098362080733637e-04,2.796851803747094856e+00,2.345641569971270712e-01,-2.377536432974098890e+00,5.967649574653509890e-03,-3.404919315244878675e-01
2.563797414724884760e+00,2.372609178726504453e+00,-1.805889051259123912e+00,2.657697692271943524e+00,2.919239268207159732e+00,-3.836913699262505251e-01,3.980233002488869909e-03
2.826099058757689519e-01,1.405662928987240434e+00,1.844773471651119934e-01,2.067270337712467487e+00,-1.023041575219354904e+00,-1.424869048378525349e-01,3.963956830600269821e-01
-2.614968787510109305e+00,-8.160530609369054389e-01,-2.917740023987918097e+00,-1.858981928802361239e-01,-1.333075590192277504e+00,-6.570722905774005473e-02,-3.189852250535819556e-01
-2.201866752609420885e+00,1.728652211745987266e+00,1.717713553882396660e+00,-2.993162836260642834e+00,2.869278901697238204e+00,1.551128961926030447e-01,-7.111178535038392701e-02
1.931072735104836013e+00,-2.828391067317525209e+00,-2.569209410694242912e+00,-2.555780983358486580e+00,1.028196595947798997e-01,1.789164599530070621e-01,2.513032394338973741e-01
1.733690104065123805e+00,-4.584269734107540017e-01,-2.975864962232880995e+00,4.373922125267672989e-01,2.147071938947932246e+00,1.640659848075778360e-01,2.513812615053494515e-01
-7.892806346501934911e-01,3.923963923868245551e-01,-2.204598467048490384e+00,-2.940012566139102557e+00,2.144751931877742379e+00,1.060867109075779302e-01,-2.058085880923327116e-01
-7.755502369779581073e-01,-2.703631215378104802e+00,6.589758653561132995e-01,3.986312297767202750e-01,1.575424787325986564e+00,-1.801567126294190135e-01,-4.206177476253690761e-01
-1.853640289002061570e+00,-2.595008085253100116e+00,-1.100888801879077672e+00,1.344980959470785997e+00,-2.095090155381845953e+00,1.536668704441433997e-01,2.147126551726813715e-01
6.895153661787682964e-01,1.017228628499260878e+00,1.125172886817662921e+00,3.074679590601275159e+00,-2.523853281905198642e+00,-7.942783599892758173e-02,3.152188920801703431e-01
