# link_lengths=0.2,0.15,0.15,0.15,0.1,0.1
theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,gt_x,gt_y
-7.393413261121484226e-02,2.178893498694801423e+00,8.463868931217324310e-01,-2.166789427239122823e+00,2.672497759230719083e+00,-1.418875665196321023e+00,-5.817336923278446786e-02,3.069222654656998950e-01
-6.434224589460955102e-01,-8.274345773480260569e-01,1.065160643811155161e+00,-2.648288720647871575e+00,-5.679166477451622619e-01,-2.344144982878731742e+00,1.697027696242456307e-01,-2.641718420918128807e-01
6.202819748054366755e-03,4.254287900752706797e-01,2.572847287960584595e+00,-5.596495741202973662e-01,1.001465006007753011e+00,-2.929918482056086404e+00,6.417589443452617615e-02,2.001293673910708726e-01
3.101919706533475818e-01,3.317787306050212770e-01,2.543618714425136318e+00,-9.115718948963933421e-01,-3.103411756742249672e+00,3.110372182093002813e+00,6.607115794996663849e-02,2.607537172279165705e-01
-1.741884066503927686e+00,3.660241519308189417e-01,-2.882355953626949407e-01,-1.418777568306809345e+00,2.792618036257427327e+00,1.528554813527019718e+00,-4.025381898088314925e-02,-4.364861438457908194e-01
-2.914699549443091620e-01,7.091291431765593956e-01,-2.294452430643074692e+00,-2.939544078774259273e+00,2.890781506803965506e+00,1.753954523014389366e+00,3.628430122720125994e-01,-1.013195746735596064e-01
2.549848056917701555e+00,-1.304407064681117223e+00,1.253580246560424882e+00,1.872074434779393393e+00,-8.833869622078074357e-01,3.690123233948963133e-01,-4.579071148210248632e-01,1.027364473672184308e-01
-2.517128097169942791e-01,1.784268699310382900e+00,2.538122677490101786e+00,-1.325523262657304358e+00,-2.138388170647750108e+00,-2.341601656824749522e+00,3.709999025710315063e-02,-3.799216216227849219e-03
4.247922118018436777e-01,1.094290543221329237e+00,-1.083018828114371335e+00,2.357709837139518427e+00,-1.750918592936800744e+00,1.033930580092813578e+00,1.868321533682254509e-01,5.205633763015047322e-01
1.824965193776572292e+00,-5.364446958652160369e-01,-1.140413128704435231e+00,-2.059341187880188606e+00,1.118381040548892535e+00,-1.340616433492081594e+00,1.066027070210575911e-01,6.256273742123755199e-02
1.463947255364811184e+00,4.535695988704522286e-01,2.357173002793756744e+00,2.652681999193402973e+00,-2.480602506240509708e+00,-2.249440556313129225e+00,-5.816799125315837149e-02,2.786696269709715845e-01
-5.598384468617072507e-01,2.439089182812617551e+00,2.643041485696246085e+00,-1.079232337723019075e+00,-1.870949970708200683e+00,2.049684173578957491e+00,-1.364696840098452713e-01,-1.013212750899908088e-01
-2.520617785764477592e+00,2.207353556290531316e+00,2.660125899261677418e+00,2.764378957144858262e+00,1.089442249980123734e-01,-1.448166675032831030e+00,-9.893231179096073635e-02,-3.400960587263548995e-01
8.967672801234112256e-01,2.274101605459893705e+00,-3.215045721350180408e-01,1.338007563057776572e+00,-1.114069342216648106e+00,-1.641894621976289326e+00,-3.298059041782336887e-01,1.711413946308528167e-01
5.107720148153958029e-01,2.163720619966047032e+00,1.536523629410207370e+00,6.402664355094871418e-01,8.938198443442271213e-01,9.219135823736239743e-01,1.678074328448940222e-01,-1.285805381731854879e-01
2.724882636774874634e+00,7.392335816605788423e-01,-2.508643238534493669e-01,2.799654586806425982e-01,-1.468880860952112899e+00,2.255887299514488298e+00,-7.012869246693748115e-01,-2.991247351677786548e-02
-1.150713636837914278e+00,-2.756848441346835266e+00,4.727782715767081534e-01,-4.304120125590373824e-01,3.484225983646274116e-01,9.576466784141262067e-01,-4.591071357801889685e-01,4.567459229934991288e-02
5.537349147029901886e-01,-1.256196856372097326e+00,-2.923084746527706113e+00,1.575449639064240515e+00,-7.961237323097325458e-02,3.627825162699109818e-01,1.013916164687189356e-02,-2.379124942271175214e-01
-1.932246888786300021e+00,2.535194494762906814e-01,-3.091161337136443699e+00,-2.054267322144952779e+00,-2.206842811214241973e+00,3.070968932291431308e+00,5.279429353988183971e-02,-2.703093746652809326e-01
-9.925329933257551751e-01,1.995625265910428325e+00,-2.580954348114495644e+00,2.172030604998131942e+00,-1.822461690736155715e+00,1.799735702061830978e-01,3.966884152456799928e-01,-2.878855069025967883e-01
5.342141294242455096e-01,7.689173863360023731e-01,-1.136932176878375778e+00,6.709300241681366295e-01,1.119137362252049961e+00,6.162793813993130421e-01,3.383375572606620030e-01,5.292606017392303963e-01
-2.928850927790191960e-01,1.341417535093532010e+00,1.822325304826276415e+00,-2.077766711345476303e+00,-2.642923753581319257e+00,1.526125008347922751e+00,2.942835597362941646e-01,9.131493374402885332e-02
-1.632429222875198427e+00,2.498916292679144391e+00,-1.879862481663907126e+00,-2.304350325547499523e+00,1.858212169078521825e+00,-2.497831184492107504e+00,-4.094880388268114235e-02,-2.128785017618864961e-01
-5.689245489559375812e-01,2.443655480978679684e+00,-1.789089562728469307e+00,-5.888465506720619302e-02,2.112026149491295968e+00,2.798743666782092632e+00,3.915316742411896755e-01,3.904546344915361955e-02
-1.590202900414299458e+00,-2.608315825030378399e-01,2.542531904930692477e+00,2.061331105893384752e+00,-6.541988440204198341e-01,-8.022357551954173438e-01,-9.190078627474806972e-02,-8.951552822938524390e-03
1.966901951315907837e+00,1.504913411498126408e+00,-2.921303115292900543e+00,-1.030931857456015788e+00,3.071485015988216105e+00,-1.576069197877479899e+00,9.334883730872357843e-03,2.822834529372537093e-01
-2.044975955106072441e+00,-1.617716014757217158e+00,2.791639063988084146e+00,2.229479977101008537e+00,-5.096634931555672487e-01,-2.678775763060150972e+00,-5.273403594955267115e-02,-9.299216763651879658e-02
2.290001362559466180e-01,-1.459977822441348660e+00,-1.578740813852726133e+00,-2.038715536563935782e+00,7.299091225757776691e-01,2.243831388639272895e+00,3.742417262685630158e-02,-8.819084239083646581e-03
-1.927917854053166957e+00,1.258457209311545810e+00,-2.652810306879483271e+00,-9.331096885294800636e-01,-7.317641227714011265e-01,-2.739308562396404856e+00,-1.261909327046683016e-01,-1.218436167703855627e-01
2.129650155969042835e-01,1.141044404699671055e+00,-3.135583333122371030e+00,2.336347633284084679e+00,-2.123589168549317563e+00,-2.041281902115975821e+00,2.348391694141150621e-01,6.624863650490173117e-02
2.311071776300079428e+00,9.241193672757921362e-01,1.086811005350152293e+00,2.454196490727889923e+00,-3.029825317551236630e+00,-1.094530067387791572e+00,-3.796947678649242874e-01,5.609767483479793926e-02
-1.571198586555218712e+00,1.158449688175810621e+00,2.042473116653916065e+00,-2.226118973237650067e+00,1.586332890715439703e+00,1.466082781134520729e+00,2.300620488296866717e-01,-4.776839981590899620e-02
7.295730985641268873e-01,-6.446009221927666566e-01,2.428572906736542691e+00,-2.666121137159169319e+00,2.746388193796033939e+00,2.569145894770316296e+00,2.836111355612333518e-01,1.734374081486089181e-01
-8.913473597083449995e-01,1.116009060639061801e+00,1.241158622600072370e+00,-1.373449547547802574e-01,1.741192702186851626e+00,1.743403763947690699e-01,1.243968170167260023e-01,1.695870539765414742e-01
2.816270567097559407e+00,-3.094806765972661911e+00,-4.606670093342537520e-01,1.158906897018559867e+00,2.148608627736852128e+00,7.724263558407544750e-01,2.050535622615906606e-02,1.720495875689921281e-02
4.759134738511110463e-01,-1.511219947087601545e+00,-5.089045744993070386e-02,2.781184426074924332e+00,3.835806141183666362e-01,2.825939964370077995e+00,2.760823418323240519e-01,-3.203438690959062307e-02
-2.175493313962926223e-01,-2.213189508995019317e-01,-2.070923193788716254e+00,-4.681414114273696470e-02,-2.182096019120358665e+00,7.217018777696946330e-01,2.353071971705382459e-02,-1.015771072919833817e-01
-1.663738040745710300e+00,-2.441926546349502569e+00,1.854264333315510882e+00,-2.463584877747217128e+00,2.992869998762200723e+00,-1.579088283915324853e+00,-3.118916006639701477e-01,-1.254521407375843167e-01
-1.113412657101668035e+00,1.642281476756736858e+00,2.633570144851569594e+00,2.261906447448339463e+00,2.459533741221998859e+00,-1.682501514720286639e+00,2.625334769789023914e-01,-1.286644631934272809e-01
-2.654302652138578189e-01,6.725307975996170917e-01,-2.232488112635389044e-02,-3.086028382958331040e+00,-1.371601339013031939e+00,2.467153410419332893e+00,2.709062708455510227e-01,-2.040873989876723638e-02
2.280100427916463168e+00,-9.476633931511218023e-01,-1.807469533198632128e+00,6.974630898365279386e-01,1.948884805542122400e+00,3.900111833473203227e-01,4.471265853348790897e-02,3.993359954481869867e-01
2.059592112054080992e+00,-1.004088864893260880e+00,2.349725003426295977e+00,-2.197054539236440007e+00,-8.481295843029528214e-01,2.609992947363768856e+00,-1.165462492280236462e-01,4.605617451322824296e-01
-1.122951672571925741e+00,-1.173585319693066120e+00,1.868789894261044360e+00,1.400066864625772567e+00,-1.219786329334994202e+00,7.500029370220970826e-01,3.926343481128963253e-01,-2.071016342071796967e-01
-5.302965141173672237e-01,3.114264561712027479e+00,-1.511056486562141865e+00,1.575577784977036266e+00,9.638956999046914831e-01,-7.434511274419448590e-01,-2.006674852639036555e-01,1.625814879856169182e-01
3.944995956183028341e-02,-2.903203117679372447e+00,-2.187617310779912394e+00,-1.680796718081002616e+00,3.475747238269022432e-02,-3.100884261964230948e+00,2.390471418858232944e-01,3.934406476563741262e-02
1.543145024597211368e+00,2.450048255762133920e-01,3.069007716983541911e+00,1.760458287334017768e+00,-1.412007074249106431e-01,-2.413247629711097630e+00,1.741940211696637597e-01,1.867455718071786841e-01
4.158080016310488070e-01,-1.362081679634970621e+00,-6.763686719988362128e-01,2.622013837521852686e-01,-3.370323737110667572e-01,-2.023250768521364762e+00,1.978845783343687881e-01,-3.818614629731981180e-01
4.772404347437486649e-01,5.327820874585840194e-01,-2.083619312562067005e+00,1.462998609480674617e-01,-1.039787920290382139e+00,-1.539665231440463744e+00,2.869676435212500376e-01,-8.948626218191321757e-02
-2.339701146512148888e+00,-6.176758273735432070e-01,2.242372482655540011e+00,-7.523469024383571124e-01,2.410788765206550721e+00,-1.208965419858126777e+00,-2.582850134034406220e-03,-3.640359501795388253e-01
1.555620816874310641e+00,-8.131688165075923180e-02,-2.806086033395366108e+00,1.243877125496291924e+00,-1.292848228681078959e+00,-1.925028075720583542e+00,1.226539643624227627e-01,1.085202426420306815e-01
2.282574898732660174e+00,-2.815766702265672272e+00,-5.440479099226922521e-01,3.049291136253342138e+00,4.279201789807656198e-01,-8.084861822630617922e-01,-6.478611084943157461e-02,2.487122884867492556e-01
2.707367368853518030e+00,2.957169250495056190e+00,1.167893321911160243e+00,1.968584210440413429e+00,-2.325836829752481627e+00,2.053195277057661805e+00,-1.733438613260882000e-02,2.602621403780759346e-01
-2.297996125444537796e+00,3.504790252747800317e-01,1.258604428756602722e+00,2.466304319376298793e+00,9.615995224670781383e-01,3.090146895382884118e+00,-1.052522728413606001e-01,-2.421129632871543425e-01
-6.784057266424246002e-01,-1.546693730385856780e+00,-1.438920579297644275e+00,-2.136383831739999906e+00,1.295346115029032852e+00,-2.659340158117095232e+00,1.103250651429384249e-01,-7.933960805085460422e-02
8.585130166883701008e-01,-1.017591701142186444e+00,9.913518679548483092e-01,-2.948830726080047704e+00,2.565238000187477496e+00,1.164372418132622045e+00,3.878155592440934440e-01,2.536111286108534424e-01
-9.103351571499063155e-01,1.998980914456467417e-01,-3.216471906972140360e-01,1.801132350043546104e-01,2.859163857802017539e+00,-2.226774372162763971e+00,4.674687779241352703e-01,-4.285631998576964197e-01
-1.542772683056898630e+00,-3.671463417125586659e-01,-2.381404058961878345e+00,-3.134106323951084683e+00,2.272753937570500149e+00,5.239221792979500414e-01,-9.005807847146203235e-03,-1.508022671769514156e-01
-2.050345226817663846e+00,-2.183194098882513590e+00,-1.089768684843608337e+00,-2.812066118492422717e+00,-9.247970541501677744e-01,-4.596613440978796206e-01,-3.099755273436044511e-01,-9.171111700207690287e-02
2.018500187097465037e+00,1.029906781493358459e+00,-2.539958448676153058e+00,3.240380164668370533e-01,2.723297418945471726e+00,2.770302768290600959e+00,4.416154372074862500e-03,3.422546477866812431e-01
2.210009600661548390e+00,-1.861875960206063052e+00,-1.822818742959081861e+00,-2.229654916058140923e+00,7.431152468328074967e-01,-1.778749517118493717e+00,-1.864051681878669542e-01,2.244265291873853152e-01
-1.353954553325265042e+00,-1.512434678621033202e+00,5.700205248331440266e-01,-2.566823113870433382e+00,2.919410687176263508e+00,2.831250265290042201e+00,-1.516279774443640149e-01,-2.155748628241515585e-01
-1.500184875229612969e+00,-7.072739991948262528e-01,2.369787252855575233e+00,1.704226166449541502e+00,2.855468941611860600e-02,-2.831045214655945053e-01,-6.743884515528472678e-03,4.231750118575323960e-02
