# link_lengths=0.3,0.25,0.2,0.15
theta_0,theta_1,theta_2,theta_3,gt_x,gt_y
1.962984328931714373e+00,-5.697398039456871288e-01,2.289898026006820686e+00,1.752483282696840838e+00,-1.426182171407650578e-01,3.077491927488328893e-01
-2.788805571278515583e+00,-1.345653026217160653e+00,-3.118629297952113522e+00,1.926336435344127018e-01,-1.980962027949291770e-01,-1.644220267817322056e-01
-1.709968194702857103e+00,5.971548391607850448e-01,-2.608539239500054840e+00,-1.829258208370419414e+00,1.311747391268751339e-02,-3.114533918273528768e-01
2.138723268932898769e+00,-8.537138538636073193e-01,7.144688519202979649e-02,2.988961507604562584e+00,-1.021655081636949902e-01,5.481760297762788836e-01
-2.900728277415355549e+00,-2.826346879807727142e+00,-6.011121590084460564e-01,-2.863087618578969984e+00,-2.514266723311783802e-02,1.670358270383113380e-02
1.511131052568861044e+00,-1.352570011745396483e+00,1.510222774662715040e+00,1.346872534017917289e+00,9.637461573799915859e-02,5.568216970622437145e-01
3.987289351600948883e-01,1.783583878811652035e+00,1.834835946129302897e-01,-2.652795825464791868e+00,1.340310262250676010e-01,4.187643660958174641e-01
-2.393327282661861677e+00,-1.036365882985269771e+00,2.385383636536325902e+00,-2.545903828172678018e+00,-4.942145011172851543e-01,-2.409347595183397583e-01
-1.472727279111860632e-01,3.055688891337753788e+00,-1.195561680035214902e+00,-1.125521191566453805e+00,1.500651975166343854e-01,2.948518379494391994e-01
-5.418911939106947351e-01,4.216666527013210874e-01,-2.808769838339634006e+00,1.311774999482580029e+00,3.027577250889916805e-01,-3.767494057549245490e-01
3.336075131920250847e-01,1.314580411957943618e+00,-1.952742471496686782e+00,1.653075874366293441e+00,4.879950769324049031e-01,4.338239406346012794e-01
-1.589405308731813848e+00,1.925102282397181064e+00,-9.220895378144788879e-01,9.455198930919621603e-01,5.374819057837955105e-01,-2.755445910404563103e-01
-2.955356583215648758e+00,2.827497646887055183e+00,-4.698050025883868663e-01,1.006735976883933681e+00,2.561008837869014898e-01,-1.403049883480685378e-01
1.255575929657434919e+00,5.443294043202979715e-01,6.481336469260687849e-01,-2.699838892082997432e-01,-2.031582613107461577e-01,7.797227833753357373e-01
-1.748743790531621212e+00,1.054714497215992530e+00,-1.338585752724030797e-02,2.486975916615639548e+00,2.599869426037778042e-01,-4.384037301634949313e-01
