# link_lengths=0.35,0.3,0.2,0.15
theta_0,theta_1,theta_2,theta_3,gt_x,gt_y
-2.454930531638180646e+00,-2.210706863874281947e+00,-7.035935461835514104e-01,-2.902073028409030808e+00,-2.233719188948560253e-01,9.904472301371583520e-02
-1.833777729764336284e+00,8.821416725243134138e-01,2.863622060172653860e+00,-1.156959934882631602e+00,1.254356102162392239e-01,-2.910089536883910255e-01
1.402918786531385464e+00,-1.431450238989211421e+00,2.187142414247503552e+00,1.671037478805771137e+00,1.315783631774335161e-01,4.076967279300637848e-01
-5.550048514215051298e-01,-1.662564027121397503e+00,2.926282803509621999e+00,-1.957221337472758949e+00,3.160307567715375243e-01,-4.359468082813255929e-01
-1.290840758936692145e+00,1.501640531378371612e+00,-2.939454017241997175e+00,-1.268503035260721612e+00,1.085107249564917220e-01,-2.406203888758250975e-01
3.011644045944894543e-03,2.803572772922569456e+00,2.173967287892612177e+00,1.815267293628419765e+00,2.503865533400699284e-01,-1.959359369495465575e-02
9.972049651718162266e-03,1.938741342292178871e+00,-2.426104627608163256e-01,2.745630366536771838e+00,1.736510573335029728e-01,3.355595494107879162e-01
2.110769718229016156e+00,-2.443016245171830914e+00,2.644375826431642373e+00,-1.414013511006535717e+00,6.206237495232544421e-02,4.671895313485656676e-01
2.077383410935169650e+00,-1.552184473455578084e+00,-2.417833628374634891e-01,-2.391588866348236753e+00,2.049872525965925896e-01,3.835266457994873091e-01
-1.069320194448394989e+00,-1.119044379456364258e+00,1.146654658510000147e+00,2.349558840583176433e+00,1.344740088627826013e-01,-5.793020661867891441e-01
-1.645625593290696465e+00,-4.426121192065166632e-01,-1.036164256012254370e+00,2.235937253226634169e+00,-2.799430403704796233e-01,-7.296005009964428023e-01
2.652402001383586949e+00,2.112506791618661062e+00,1.053833129651048139e+00,-3.008464832221890983e+00,-2.562290915775556899e-01,-1.759092230105056553e-01
2.260185830780425675e-01,4.802921119806171646e-01,-5.105171393297722737e-01,-2.756407505551172754e+00,6.401165138734441484e-01,2.297268076574289219e-01
2.722117916942570659e+00,1.824145064137678851e+00,5.574755929249448627e-01,-1.369871372854203573e+00,-4.174286236845475284e-01,-4.219380229754444156e-01
2.158420823160206226e+00,1.184974876713027925e+00,-8.904804412401112756e-01,1.733909751827333423e+00,-7.176195625590231497e-01,2.285073002902529293e-01
