# link_lengths=0.25,0.25,0.25,0.25
theta_0,theta_1,theta_2,theta_3,gt_x,gt_y
1.650370893323186650e+00,-2.405701587856001744e-01,1.686347304656790058e+00,-2.695769485369932106e+00,6.890825975267023118e-04,6.047749380181910439e-01
2.696548651792313400e+00,-2.145810429088910176e-01,1.474973618733355529e+00,2.489952551144946291e+00,-3.479497018440976808e-01,1.195829425531042267e-01
-2.958532038692085919e+00,-2.436898725915387587e+00,2.399749131616281339e+00,5.639362469924775745e-01,-5.249927770418129080e-01,-5.087379799119665091e-02
2.921071049099893457e+00,2.912939580689436703e+00,-1.085737195973335290e-02,-1.321860994455236638e+00,1.528820417281503974e-01,-4.093155326371543667e-01
-2.105384476017201578e+00,-5.537707894511778584e-01,-2.247276492675926551e+00,1.859993526145426124e+00,-5.495005787902809136e-01,-1.095491206078805929e-01
9.385175964554157702e-01,-1.137370349490784083e+00,-8.045491883806255018e-01,-8.559217042485296467e-01,4.560435452960521774e-01,-2.982075134579375009e-01
1.589015124417286096e+00,1.119230223848992622e-01,-1.754438895263316089e+00,-2.214823621158735101e+00,5.206288953566259869e-02,2.928674961564157742e-01
-1.720458635639060319e+00,1.539729139578995820e+00,1.273767015746164688e+00,-3.605177369142733568e-01,5.094725918796875197e-01,9.705102567465676011e-02
-3.498903189056847829e-01,1.199913825983801807e+00,-1.631312567653953716e+00,2.861631750411571140e+00,4.554002230583502064e-01,1.443179432682038521e-01
2.491912579777105563e+00,2.090081674867245276e+00,2.846390971093814670e+00,1.983419812067839239e+00,-3.783386734323139766e-01,1.342965646725538253e-01
6.532814547437699737e-01,-2.361636972901238973e+00,-4.168578180967235092e-01,2.091447030764834736e+00,2.824875240763499162e-01,-3.166813941759443751e-01
-2.752297712587848721e+00,1.399178428373700100e+00,2.108880594992807112e+00,-7.094250231869470014e-02,1.982671167005299884e-01,-9.390591312634422039e-03
-2.223639990083691842e+00,2.343135459093147688e+00,-1.475351379138190699e+00,-9.691100542907320481e-01,-2.149333220679491840e-02,-5.952444452044228784e-01
3.784475319035927043e-01,2.593909975775180676e+00,2.197390275457669517e+00,-1.188791774179613014e+00,-7.070784343307129349e-02,-2.758832964628382678e-01
3.032379243166321459e+00,-7.777138550916342652e-01,2.951867410847749618e+00,3.147951337537828742e-01,-1.070014217792027156e-01,-1.716277877332359758e-01
